                  Time        error x        error y        error z
252454140.000000000000000          0.001         -0.001          0.002
252454150.000000000000000          0.005         -0.002          0.004
252454160.000000000000000          0.003         -0.003          0.008
252454170.000000000000000         -0.003         -0.002         -0.000
252454180.000000000000000          0.001         -0.002         -0.002
252454190.000000000000000         -0.004          0.004         -0.016
252454200.000000000000000          0.000          0.000          0.000
252454210.000000000000000          0.007         -0.005          0.014
252454220.000000000000000          0.002         -0.002          0.006
252454230.000000000000000         -0.001          0.002         -0.002
252454240.000000000000000          0.001          0.001         -0.009
252454250.000000000000000          0.002          0.005         -0.007
252454260.000000000000000         -0.003          0.002         -0.003
252454270.000000000000000         -0.011         -0.004          0.001
252454280.000000000000000         -0.007         -0.002          0.003
252454290.000000000000000         -0.002         -0.001         -0.002
252454300.000000000000000         -0.006         -0.006         -0.003
252454310.000000000000000         -0.013         -0.006         -0.007
252454320.000000000000000          0.000          0.000          0.000
252454330.000000000000000          0.013         -0.004          0.014
252454350.000000000000000         -0.006          0.001          0.001
252454360.000000000000000         -0.011          0.005         -0.000
252454370.000000000000000         -0.009         -0.002          0.002
252454380.000000000000000         -0.009         -0.001          0.001
252454390.000000000000000          0.003          0.002          0.007
252454400.000000000000000          0.001          0.003          0.010
252454410.000000000000000         -0.002          0.003          0.002
252454420.000000000000000         -0.001          0.002          0.004
252454430.000000000000000          0.000         -0.000         -0.000
252454440.000000000000000          0.000          0.000          0.000
252454450.000000000000000         -0.005          0.004         -0.009
252454460.000000000000000          0.002          0.008         -0.009
252454470.000000000000000          0.001         -0.001         -0.005
252454480.000000000000000         -0.010         -0.004         -0.011
252454500.000000000000000          0.003         -0.003         -0.004
252454520.000000000000000          0.019         -0.007          0.009
252454530.000000000000000          0.006         -0.001         -0.002
252454540.000000000000000         -0.006         -0.000         -0.007
252454550.000000000000000          0.003         -0.005          0.002
252454560.000000000000000          0.000          0.000          0.000
252454570.000000000000000          0.011          0.006          0.006
252454580.000000000000000         -0.004          0.003         -0.004
252454590.000000000000000         -0.007          0.004         -0.008
252454600.000000000000000          0.007          0.006         -0.004
252454610.000000000000000          0.001          0.011         -0.006
252454620.000000000000000         -0.011          0.007         -0.011
252454630.000000000000000         -0.018         -0.001         -0.016
252454640.000000000000000         -0.016         -0.001         -0.016
252454650.000000000000000         -0.010          0.003         -0.007
252454660.000000000000000         -0.006          0.003         -0.002
252454670.000000000000000         -0.010          0.004          0.005
252454680.000000000000000          0.000          0.000          0.000
252454690.000000000000000         -0.009         -0.004         -0.004
252454700.000000000000000         -0.011         -0.005          0.001
252454710.000000000000000          0.017         -0.005          0.014
252454750.000000000000000          0.018         -0.007          0.011
252454760.000000000000000          0.011         -0.007          0.009
252454770.000000000000000          0.018         -0.002          0.009
252454780.000000000000000          0.024         -0.001          0.008
252454790.000000000000000          0.016          0.002          0.010
252454800.000000000000000          0.000          0.000          0.000
252454810.000000000000000         -0.005         -0.003         -0.012
252454820.000000000000000         -0.023         -0.006         -0.017
252454830.000000000000000         -0.013          0.006         -0.002
252454840.000000000000000         -0.018          0.010          0.001
252454850.000000000000000         -0.024          0.005         -0.004
252454860.000000000000000         -0.015          0.006         -0.001
252454870.000000000000000         -0.009          0.003         -0.001
252454880.000000000000000         -0.011          0.004         -0.000
252454890.000000000000000         -0.012          0.001          0.002
252454900.000000000000000         -0.007          0.007          0.003
252454910.000000000000000         -0.003          0.004          0.003
252454920.000000000000000          0.000          0.000          0.000
252454930.000000000000000          0.011         -0.003          0.003
252454940.000000000000000         -0.005         -0.006         -0.005
252454950.000000000000000          0.007         -0.004         -0.006
252454980.000000000000000          0.009         -0.004         -0.010
252455010.000000000000000          0.005         -0.002         -0.008
252455020.000000000000000          0.004          0.002         -0.009
252455030.000000000000000         -0.012         -0.002         -0.008
252455040.000000000000000          0.000          0.000          0.000
252455050.000000000000000          0.019          0.003          0.005
252455060.000000000000000          0.010          0.004          0.010
252455070.000000000000000         -0.003         -0.001          0.011
252455080.000000000000000          0.015          0.001          0.023
252455100.000000000000000          0.000         -0.003          0.016
252455110.000000000000000         -0.001          0.001          0.014
252455120.000000000000000          0.003         -0.001          0.014
252455130.000000000000000         -0.002         -0.003          0.011
252455140.000000000000000          0.003          0.005          0.001
252455150.000000000000000          0.005          0.007          0.003
252455160.000000000000000          0.000          0.000          0.000
252455190.000000000000000         -0.020         -0.002         -0.009
252455200.000000000000000         -0.013         -0.000         -0.001
252455220.000000000000000         -0.015          0.000         -0.004
252455240.000000000000000         -0.006         -0.008         -0.004
252455250.000000000000000         -0.010         -0.002         -0.002
252455260.000000000000000         -0.017          0.002          0.001
252455270.000000000000000          0.005          0.004          0.005
252455280.000000000000000          0.000          0.000          0.000
252455290.000000000000000         -0.022         -0.009          0.002
252455300.000000000000000         -0.007         -0.009         -0.002
252455310.000000000000000          0.022          0.003          0.004
252455340.000000000000000          0.024          0.002         -0.004
252455350.000000000000000          0.012          0.007         -0.015
252455360.000000000000000          0.010          0.008         -0.016
252455370.000000000000000          0.020          0.004         -0.011
252455380.000000000000000          0.011         -0.018          0.016
252455390.000000000000000         -0.000         -0.012          0.014
252455400.000000000000000          0.000          0.000          0.000
252455410.000000000000000          0.006          0.012         -0.017
252455420.000000000000000         -0.022          0.001          0.006
252455430.000000000000000         -0.010          0.002          0.003
252455440.000000000000000         -0.022         -0.003         -0.001
252455450.000000000000000         -0.014          0.004          0.003
252455470.000000000000000         -0.025         -0.008          0.022
252455520.000000000000000          0.000          0.000          0.000
252455530.000000000000000         -0.007         -0.004          0.002
252455540.000000000000000         -0.020         -0.008          0.007
252455550.000000000000000          0.011          0.003         -0.014
252455630.000000000000000          0.006          0.002         -0.014
252455640.000000000000000          0.000          0.000          0.000
252455650.000000000000000         -0.001         -0.001          0.005
252455660.000000000000000          0.007          0.003         -0.002
252455670.000000000000000          0.003         -0.001          0.002
252455680.000000000000000          0.001          0.002         -0.003
252455690.000000000000000          0.008          0.003         -0.007
252455700.000000000000000          0.012         -0.000         -0.004
252455710.000000000000000          0.018         -0.000         -0.009
252455720.000000000000000          0.001         -0.004         -0.001
252455730.000000000000000         -0.000         -0.005          0.005
252455740.000000000000000          0.003         -0.001         -0.004
252455750.000000000000000         -0.006         -0.002         -0.003
252455760.000000000000000          0.000          0.000          0.000
252455770.000000000000000          0.007         -0.000          0.005
252455780.000000000000000          0.009          0.002          0.005
252455790.000000000000000          0.003          0.002         -0.000
252455800.000000000000000          0.007          0.001         -0.002
252455810.000000000000000         -0.001         -0.002         -0.001
252455820.000000000000000          0.002          0.001          0.002
252455830.000000000000000          0.013          0.005         -0.012
252455840.000000000000000          0.006          0.005         -0.009
252455850.000000000000000          0.003          0.002         -0.002
252455860.000000000000000          0.010          0.004         -0.006
252455870.000000000000000          0.014          0.005         -0.016
252455880.000000000000000          0.000          0.000          0.000
252455890.000000000000000         -0.000          0.001         -0.001
252455900.000000000000000          0.004          0.003         -0.004
252455910.000000000000000         -0.002          0.000         -0.009
252455920.000000000000000         -0.015         -0.003         -0.008
252455930.000000000000000         -0.015         -0.005         -0.007
252455940.000000000000000         -0.004         -0.002         -0.011
252455950.000000000000000          0.001          0.002         -0.013
252455960.000000000000000         -0.000          0.006         -0.011
252455970.000000000000000         -0.008          0.000         -0.007
252455980.000000000000000          0.002         -0.003         -0.005
252455990.000000000000000          0.003         -0.003          0.000
252456000.000000000000000          0.000          0.000          0.000
252456010.000000000000000         -0.008          0.002          0.003
252456020.000000000000000         -0.002          0.000          0.010
252456030.000000000000000          0.000         -0.000          0.008
252456040.000000000000000         -0.021         -0.007          0.019
252456050.000000000000000          0.004         -0.000          0.016
252456060.000000000000000          0.007         -0.002          0.013
252456070.000000000000000          0.010         -0.004          0.015
252456080.000000000000000          0.012         -0.006          0.012
252456090.000000000000000          0.007         -0.002          0.010
252456100.000000000000000          0.014          0.002          0.003
252456110.000000000000000          0.008          0.001          0.003
252456120.000000000000000          0.000          0.000          0.000
252456130.000000000000000          0.005         -0.000         -0.013
252456140.000000000000000          0.000         -0.004         -0.013
252456150.000000000000000          0.003          0.001         -0.009
252456160.000000000000000         -0.006          0.000         -0.002
252456170.000000000000000         -0.003         -0.002          0.001
252456180.000000000000000          0.005         -0.000         -0.010
252456190.000000000000000          0.007         -0.002         -0.004
252456200.000000000000000          0.006         -0.006         -0.001
252456210.000000000000000          0.004         -0.001         -0.007
252456220.000000000000000          0.014          0.002         -0.022
252456230.000000000000000          0.010          0.003         -0.013
252456240.000000000000000          0.000          0.000          0.000
252456250.000000000000000         -0.011          0.002          0.005
252456260.000000000000000         -0.016         -0.001          0.011
252456270.000000000000000         -0.012          0.001          0.012
252456280.000000000000000         -0.023         -0.001          0.024
252456290.000000000000000         -0.024          0.001          0.025
252456300.000000000000000         -0.020          0.004          0.024
252456310.000000000000000         -0.010          0.003          0.014
252456320.000000000000000          0.003          0.003         -0.002
252456330.000000000000000         -0.011          0.003          0.018
252456340.000000000000000         -0.006          0.003          0.014
252456350.000000000000000         -0.002          0.001          0.009
252456360.000000000000000          0.000          0.000          0.000
252456370.000000000000000          0.004          0.000         -0.008
252456380.000000000000000          0.011         -0.004         -0.022
252456390.000000000000000          0.011         -0.003         -0.022
252456400.000000000000000          0.013         -0.006         -0.002
252456410.000000000000000          0.018         -0.008         -0.014
252456420.000000000000000          0.013         -0.005         -0.027
252456450.000000000000000          0.008         -0.002         -0.018
252456460.000000000000000          0.007         -0.004         -0.008
252456470.000000000000000          0.003         -0.002         -0.008
252456480.000000000000000          0.000          0.000          0.000
252456490.000000000000000         -0.003          0.012         -0.012
252456500.000000000000000         -0.004          0.005          0.004
252456510.000000000000000         -0.004          0.003          0.005
252456520.000000000000000          0.001          0.004         -0.002
252456530.000000000000000          0.003          0.005          0.004
252456540.000000000000000         -0.007          0.007          0.009
252456550.000000000000000         -0.011          0.006          0.016
252456560.000000000000000         -0.007          0.003          0.014
252456570.000000000000000         -0.007          0.003          0.001
252456580.000000000000000         -0.006          0.002         -0.002
252456590.000000000000000         -0.004         -0.002         -0.005
252456600.000000000000000          0.000          0.000          0.000
252456610.000000000000000          0.000          0.002          0.004
252456620.000000000000000          0.004         -0.000          0.007
252456630.000000000000000          0.005         -0.002          0.001
252456640.000000000000000          0.011         -0.005         -0.001
252456650.000000000000000          0.017         -0.005          0.015
252456660.000000000000000          0.009         -0.003          0.003
252456670.000000000000000          0.003         -0.002         -0.010
252456680.000000000000000          0.006         -0.003         -0.011
252456690.000000000000000          0.005         -0.003         -0.014
252456700.000000000000000          0.005          0.003         -0.011
252456710.000000000000000          0.004         -0.000         -0.005
252456720.000000000000000          0.000          0.000          0.000
252456730.000000000000000         -0.003         -0.003         -0.021
252456740.000000000000000         -0.002         -0.003         -0.026
252456750.000000000000000         -0.000         -0.001         -0.007
252456760.000000000000000          0.000          0.001         -0.007
252456770.000000000000000         -0.001          0.004          0.006
252456780.000000000000000         -0.002          0.002         -0.005
252456800.000000000000000          0.003         -0.004         -0.019
252456810.000000000000000         -0.003          0.003          0.001
252456820.000000000000000          0.000         -0.006          0.016
252456830.000000000000000          0.006         -0.009          0.009
252456840.000000000000000          0.000          0.000          0.000
252456850.000000000000000          0.003          0.004         -0.008
252456860.000000000000000         -0.001          0.002         -0.005
252456870.000000000000000         -0.004         -0.000         -0.005
252456880.000000000000000         -0.002         -0.005         -0.006
252456890.000000000000000         -0.001         -0.011         -0.001
252456900.000000000000000         -0.010          0.001         -0.004
252456910.000000000000000         -0.015          0.006         -0.021
252456920.000000000000000         -0.007         -0.001         -0.014
252456930.000000000000000         -0.007         -0.002          0.000
252456940.000000000000000         -0.003         -0.007          0.008
252456950.000000000000000         -0.007         -0.002          0.005
252456960.000000000000000          0.000          0.000          0.000
252456970.000000000000000         -0.000          0.005         -0.006
252456980.000000000000000          0.005          0.000         -0.015
252456990.000000000000000          0.012         -0.004         -0.001
252457000.000000000000000          0.016         -0.009          0.003
252457010.000000000000000          0.017         -0.007         -0.000
252457020.000000000000000          0.021         -0.004         -0.003
252457040.000000000000000          0.021         -0.003          0.003
252457050.000000000000000          0.016         -0.004         -0.001
252457060.000000000000000          0.008          0.002         -0.013
252457070.000000000000000          0.004         -0.002         -0.013
252457080.000000000000000          0.000          0.000          0.000
252457090.000000000000000         -0.011          0.008         -0.006
252457100.000000000000000         -0.014          0.007          0.012
252457110.000000000000000         -0.011          0.003          0.008
252457120.000000000000000         -0.006          0.000          0.013
252457130.000000000000000         -0.018          0.012         -0.002
252457140.000000000000000         -0.021          0.008          0.009
252457150.000000000000000         -0.014          0.007          0.003
252457170.000000000000000         -0.013          0.005          0.009
252457180.000000000000000         -0.004          0.009          0.006
252457190.000000000000000         -0.001          0.003          0.001
252457200.000000000000000          0.000          0.000          0.000
252457210.000000000000000          0.002         -0.001          0.001
252457220.000000000000000          0.011         -0.002         -0.002
252457230.000000000000000          0.015         -0.005         -0.002
252457240.000000000000000          0.017         -0.003         -0.005
252457250.000000000000000          0.012         -0.001         -0.011
252457260.000000000000000          0.011         -0.004         -0.006
252457270.000000000000000          0.007         -0.006         -0.008
252457280.000000000000000          0.009         -0.007         -0.013
252457290.000000000000000          0.009         -0.004         -0.006
252457300.000000000000000          0.001          0.006          0.022
252457320.000000000000000          0.000          0.000          0.000
252457330.000000000000000         -0.004          0.002         -0.007
252457340.000000000000000         -0.006          0.002         -0.003
252457350.000000000000000         -0.004          0.004          0.002
252457360.000000000000000         -0.007          0.000         -0.001
252457370.000000000000000          0.004         -0.000          0.008
252457380.000000000000000         -0.011          0.007          0.002
252457390.000000000000000         -0.025          0.015         -0.007
252457400.000000000000000         -0.020          0.012         -0.006
252457410.000000000000000         -0.006          0.005          0.000
252457420.000000000000000          0.000          0.004          0.005
252457430.000000000000000          0.010         -0.000          0.014
252457440.000000000000000          0.000          0.000          0.000
252457450.000000000000000          0.005          0.001          0.007
252457460.000000000000000          0.009          0.002          0.014
252457470.000000000000000         -0.003         -0.001         -0.006
252457500.000000000000000          0.001         -0.004         -0.005
252457510.000000000000000          0.007         -0.003          0.007
252457520.000000000000000         -0.002         -0.003          0.005
252457530.000000000000000         -0.004         -0.001         -0.006
252457540.000000000000000         -0.015          0.004         -0.024
252457550.000000000000000         -0.007          0.001         -0.016
252457560.000000000000000          0.000          0.000          0.000
252457570.000000000000000         -0.002         -0.002          0.005
252457580.000000000000000          0.007         -0.003          0.015
252457590.000000000000000         -0.000          0.003          0.005
252457600.000000000000000          0.010         -0.001          0.006
252457610.000000000000000         -0.006          0.002          0.001
252457620.000000000000000         -0.001          0.004          0.007
252457630.000000000000000         -0.001          0.001          0.001
252457640.000000000000000         -0.006          0.002         -0.008
252457650.000000000000000         -0.002          0.001          0.006
252457660.000000000000000         -0.021          0.007         -0.008
252457670.000000000000000          0.005          0.000          0.003
252457680.000000000000000          0.000          0.000          0.000
252457690.000000000000000          0.007          0.005          0.003
252457700.000000000000000          0.012         -0.002          0.008
252457710.000000000000000         -0.006         -0.005         -0.003
252457720.000000000000000         -0.014         -0.010         -0.009
252457730.000000000000000         -0.007         -0.014         -0.002
252457740.000000000000000         -0.007         -0.008         -0.005
252457750.000000000000000          0.009         -0.014          0.009
252457760.000000000000000          0.013         -0.017          0.007
252457770.000000000000000         -0.006         -0.006         -0.005
252457780.000000000000000          0.001          0.004          0.006
252457790.000000000000000         -0.019          0.008         -0.010
252457800.000000000000000          0.000          0.000          0.000
252457810.000000000000000         -0.011         -0.000         -0.005
252457820.000000000000000         -0.007          0.007         -0.005
252457830.000000000000000         -0.000          0.007         -0.005
252457840.000000000000000         -0.010          0.017         -0.019
252457860.000000000000000          0.000          0.011         -0.009
252457870.000000000000000         -0.003         -0.009          0.003
252457880.000000000000000         -0.001         -0.010          0.007
252457890.000000000000000          0.002          0.008         -0.006
252457900.000000000000000          0.015          0.007         -0.005
252457910.000000000000000          0.012          0.007         -0.008
252457920.000000000000000          0.000          0.000          0.000
252457930.000000000000000         -0.007         -0.004          0.002
252457940.000000000000000         -0.005         -0.003          0.000
252457950.000000000000000         -0.002         -0.002          0.008
252457960.000000000000000         -0.009         -0.004          0.009
252457970.000000000000000          0.004         -0.011          0.012
252457980.000000000000000          0.000         -0.005          0.009
252457990.000000000000000         -0.008          0.003          0.007
252458000.000000000000000         -0.011          0.005          0.003
252458010.000000000000000         -0.004         -0.004          0.009
252458020.000000000000000          0.003          0.001         -0.003
252458030.000000000000000          0.004          0.000          0.003
252458040.000000000000000          0.000          0.000          0.000
252458050.000000000000000         -0.008          0.004         -0.008
252458060.000000000000000          0.008          0.004         -0.010
252458070.000000000000000         -0.002          0.001         -0.002
252458080.000000000000000         -0.003         -0.003         -0.001
252458090.000000000000000         -0.004         -0.001         -0.000
252458100.000000000000000         -0.004          0.005         -0.004
252458110.000000000000000          0.001          0.003         -0.002
252458120.000000000000000          0.005          0.005         -0.002
252458130.000000000000000         -0.001          0.003         -0.004
252458140.000000000000000         -0.008          0.005         -0.000
252458150.000000000000000         -0.007          0.005          0.004
252458160.000000000000000          0.000          0.000          0.000
252458170.000000000000000         -0.003         -0.003          0.001
252458180.000000000000000         -0.009         -0.004          0.007
252458190.000000000000000          0.000         -0.002          0.001
252458200.000000000000000         -0.003         -0.003          0.003
252458210.000000000000000         -0.009         -0.001          0.004
252458220.000000000000000          0.002         -0.002          0.004
252458230.000000000000000          0.004         -0.006          0.003
252458240.000000000000000          0.015         -0.012         -0.004
252458250.000000000000000         -0.003         -0.001          0.006
252458260.000000000000000          0.000         -0.005          0.013
252458270.000000000000000          0.000         -0.007          0.010
252458280.000000000000000          0.000          0.000          0.000
252458290.000000000000000          0.002          0.006          0.000
252458300.000000000000000         -0.016          0.004          0.009
252458310.000000000000000         -0.002          0.001         -0.005
252458320.000000000000000         -0.006          0.005          0.000
252458330.000000000000000         -0.004          0.005         -0.006
252458340.000000000000000         -0.005          0.003         -0.005
252458350.000000000000000          0.005          0.001         -0.004
252458360.000000000000000         -0.001          0.001         -0.003
252458370.000000000000000         -0.007          0.004         -0.001
252458380.000000000000000          0.016         -0.006         -0.013
252458390.000000000000000          0.003         -0.002          0.001
252458400.000000000000000          0.000          0.000          0.000
252458410.000000000000000          0.006         -0.004         -0.006
252458420.000000000000000          0.009         -0.006         -0.006
252458430.000000000000000          0.002         -0.003         -0.000
252458440.000000000000000         -0.004         -0.001          0.003
252458450.000000000000000         -0.016          0.000          0.010
252458460.000000000000000          0.002         -0.002          0.000
252458470.000000000000000          0.011          0.000         -0.010
252458480.000000000000000         -0.003          0.004         -0.002
252458490.000000000000000          0.005         -0.003         -0.003
252458500.000000000000000         -0.002         -0.006          0.002
252458510.000000000000000         -0.000         -0.007         -0.000
252458520.000000000000000          0.000          0.000          0.000
252458530.000000000000000          0.001         -0.002         -0.002
252458540.000000000000000         -0.013          0.002          0.005
252458550.000000000000000         -0.002         -0.001         -0.004
252458560.000000000000000         -0.001          0.002          0.002
252458570.000000000000000         -0.006          0.006          0.007
252458580.000000000000000         -0.006          0.000          0.000
252458590.000000000000000          0.004          0.000         -0.007
252458600.000000000000000          0.002         -0.003         -0.007
252458610.000000000000000         -0.003         -0.001         -0.001
252458620.000000000000000          0.010         -0.003         -0.011
252458630.000000000000000         -0.002          0.001          0.002
252458640.000000000000000          0.000          0.000          0.000
252458650.000000000000000         -0.017          0.008          0.014
252458660.000000000000000         -0.014          0.006          0.015
252458670.000000000000000          0.008         -0.002         -0.001
252458680.000000000000000          0.006         -0.004          0.004
252458690.000000000000000          0.010         -0.005          0.001
252458700.000000000000000          0.008          0.000         -0.000
252458710.000000000000000          0.011         -0.002         -0.005
252458720.000000000000000          0.005         -0.001          0.001
252458730.000000000000000          0.003         -0.001         -0.000
252458740.000000000000000          0.000         -0.002          0.003
252458750.000000000000000         -0.008          0.004          0.002
252458760.000000000000000          0.000          0.000          0.000
252458770.000000000000000         -0.003         -0.001          0.004
252458780.000000000000000         -0.010          0.001          0.007
252458790.000000000000000         -0.009          0.001          0.005
252458800.000000000000000         -0.009          0.006          0.008
252458810.000000000000000         -0.008          0.004          0.007
252458820.000000000000000         -0.008          0.004          0.008
252458830.000000000000000         -0.006          0.003         -0.003
252458840.000000000000000         -0.001          0.001         -0.015
252458850.000000000000000         -0.003          0.005          0.007
252458860.000000000000000          0.011         -0.000          0.003
252458870.000000000000000          0.009         -0.001         -0.008
252458880.000000000000000          0.000          0.000          0.000
252458890.000000000000000         -0.003         -0.000         -0.009
252458900.000000000000000          0.003         -0.000         -0.007
252458910.000000000000000          0.003         -0.000         -0.003
252458920.000000000000000          0.009          0.000         -0.011
252458930.000000000000000          0.009         -0.002         -0.011
252458940.000000000000000          0.003         -0.003         -0.010
252458950.000000000000000         -0.006          0.003          0.014
252458960.000000000000000         -0.007          0.001          0.016
252458970.000000000000000          0.002         -0.003         -0.013
252459000.000000000000000          0.000          0.000          0.000
252459010.000000000000000          0.002         -0.003         -0.020
252459020.000000000000000          0.001         -0.003         -0.006
252459030.000000000000000         -0.005          0.001          0.001
252459040.000000000000000         -0.004          0.004         -0.014
252459050.000000000000000          0.007          0.000         -0.017
252459060.000000000000000         -0.007          0.001         -0.008
252459070.000000000000000         -0.001         -0.001         -0.004
252459080.000000000000000         -0.003          0.000          0.004
252459090.000000000000000         -0.006          0.001          0.001
252459100.000000000000000         -0.008          0.005          0.028
252459110.000000000000000          0.000          0.001          0.005
252459120.000000000000000          0.000          0.000          0.000
252459140.000000000000000          0.005          0.005          0.014
252459150.000000000000000          0.004          0.002          0.001
252459160.000000000000000          0.004          0.000          0.004
252459170.000000000000000          0.005          0.002         -0.023
252459180.000000000000000          0.005          0.002         -0.001
252459190.000000000000000          0.009          0.004         -0.000
252459200.000000000000000          0.001          0.006         -0.001
252459210.000000000000000          0.002          0.002          0.003
252459220.000000000000000          0.005          0.000         -0.005
252459230.000000000000000          0.006         -0.003         -0.008
252459240.000000000000000          0.000          0.000          0.000
252459250.000000000000000          0.004         -0.002         -0.016
252459260.000000000000000          0.002          0.004          0.019
252459270.000000000000000          0.001         -0.001          0.008
252459280.000000000000000         -0.002          0.002          0.021
252459290.000000000000000         -0.003         -0.001          0.007
252459300.000000000000000          0.002         -0.002          0.001
252459310.000000000000000          0.005         -0.004         -0.003
252459320.000000000000000          0.008         -0.009         -0.013
252459330.000000000000000         -0.000          0.000          0.002
252459340.000000000000000         -0.004          0.000         -0.002
252459350.000000000000000          0.000          0.003          0.006
252459360.000000000000000          0.000          0.000          0.000
252459370.000000000000000         -0.002         -0.004          0.017
252459390.000000000000000          0.001         -0.000         -0.003
252459420.000000000000000          0.000         -0.001         -0.007
252459440.000000000000000          0.003          0.000          0.005
252459450.000000000000000          0.000         -0.001         -0.005
252459460.000000000000000         -0.003         -0.000          0.011
252459470.000000000000000          0.003         -0.003         -0.002
252459480.000000000000000          0.000          0.000          0.000
252459500.000000000000000          0.000          0.002          0.015
252459510.000000000000000         -0.005          0.001         -0.000
252459520.000000000000000         -0.009         -0.000          0.010
252459530.000000000000000         -0.013         -0.003         -0.002
252459540.000000000000000         -0.011          0.002          0.003
252459550.000000000000000         -0.008          0.005          0.016
252459560.000000000000000         -0.002          0.009          0.020
252459570.000000000000000         -0.006         -0.001         -0.006
252459580.000000000000000         -0.006         -0.002          0.012
252459590.000000000000000         -0.007          0.001          0.007
252459600.000000000000000          0.000          0.000          0.000
252459620.000000000000000          0.016         -0.007         -0.026
252459630.000000000000000          0.008          0.001         -0.006
252459640.000000000000000          0.016          0.002         -0.011
252459650.000000000000000          0.007          0.009          0.011
252459660.000000000000000          0.009         -0.001         -0.004
252459690.000000000000000          0.007         -0.000         -0.009
252459700.000000000000000          0.005          0.000         -0.026
252459710.000000000000000          0.001          0.001         -0.011
252459720.000000000000000          0.000          0.000          0.000
252459730.000000000000000         -0.007          0.007          0.019
252459740.000000000000000         -0.004          0.005         -0.009
252459750.000000000000000         -0.002          0.003         -0.008
252459760.000000000000000         -0.001          0.005         -0.011
252459770.000000000000000         -0.004          0.006          0.018
252459780.000000000000000         -0.006          0.006          0.002
252459800.000000000000000         -0.014          0.012         -0.006
252459810.000000000000000         -0.002          0.004         -0.012
252459830.000000000000000          0.012          0.000          0.018
252459840.000000000000000          0.000          0.000          0.000
252459850.000000000000000         -0.013          0.003          0.010
252459860.000000000000000         -0.008         -0.001          0.007
252459870.000000000000000          0.002         -0.003          0.010
252459880.000000000000000          0.011         -0.011          0.024
252459890.000000000000000          0.006         -0.010          0.009
252459900.000000000000000          0.001         -0.004          0.006
252459910.000000000000000         -0.004         -0.003         -0.004
252459920.000000000000000          0.000         -0.005         -0.006
252459930.000000000000000          0.001         -0.004          0.005
252459940.000000000000000         -0.002         -0.005         -0.014
252459960.000000000000000          0.000          0.000          0.000
252459970.000000000000000         -0.009          0.008         -0.024
252459980.000000000000000         -0.000          0.010         -0.007
252459990.000000000000000          0.005         -0.001         -0.011
252460010.000000000000000          0.002         -0.005         -0.022
252460020.000000000000000          0.008         -0.002         -0.007
252460030.000000000000000          0.006         -0.003         -0.002
252460040.000000000000000         -0.003         -0.001         -0.006
252460050.000000000000000          0.006         -0.002         -0.010
252460060.000000000000000          0.005         -0.002          0.002
252460070.000000000000000          0.008         -0.001          0.008
252460080.000000000000000          0.000          0.000          0.000
252460090.000000000000000         -0.006         -0.004          0.001
252460100.000000000000000         -0.003         -0.003          0.009
252460110.000000000000000         -0.001          0.001          0.000
252460130.000000000000000         -0.003         -0.002         -0.026
252460140.000000000000000         -0.005          0.002         -0.009
252460150.000000000000000          0.013          0.005          0.010
252460160.000000000000000          0.013          0.004          0.016
252460170.000000000000000         -0.004          0.000         -0.005
252460180.000000000000000          0.008         -0.008          0.012
252460190.000000000000000         -0.006         -0.011         -0.000
252460200.000000000000000          0.000          0.000          0.000
252460210.000000000000000         -0.009         -0.000         -0.012
252460220.000000000000000         -0.015          0.001         -0.014
252460230.000000000000000         -0.002         -0.001          0.013
252460240.000000000000000         -0.014          0.004          0.011
252460250.000000000000000         -0.023         -0.001         -0.006
252460260.000000000000000          0.003         -0.003          0.015
252460270.000000000000000          0.009         -0.001          0.025
252460280.000000000000000          0.005          0.001          0.019
252460290.000000000000000          0.002         -0.002          0.008
252460300.000000000000000          0.001          0.005         -0.002
252460310.000000000000000          0.006         -0.002         -0.007
252460320.000000000000000          0.000          0.000          0.000
252460330.000000000000000         -0.002          0.005          0.017
252460340.000000000000000         -0.003          0.002          0.008
252460350.000000000000000          0.005          0.002          0.002
252460360.000000000000000         -0.014          0.004         -0.014
252460370.000000000000000         -0.011          0.002         -0.010
252460380.000000000000000          0.005          0.003          0.004
252460390.000000000000000          0.005          0.007         -0.002
252460400.000000000000000         -0.008          0.010         -0.001
252460410.000000000000000         -0.000          0.003          0.002
252460420.000000000000000         -0.020          0.003         -0.000
252460430.000000000000000         -0.017          0.003         -0.004
252460440.000000000000000          0.000          0.000          0.000
252460450.000000000000000          0.011          0.002          0.003
252460460.000000000000000          0.010          0.000          0.001
252460470.000000000000000         -0.014          0.003         -0.016
252460500.000000000000000         -0.020          0.005         -0.021
252460510.000000000000000         -0.021          0.004         -0.026
252460520.000000000000000         -0.019          0.005         -0.020
252460530.000000000000000         -0.010         -0.002         -0.016
252460540.000000000000000         -0.014          0.004         -0.007
252460550.000000000000000         -0.003          0.001         -0.002
252460560.000000000000000          0.000          0.000          0.000
252460570.000000000000000          0.013         -0.006          0.010
252460590.000000000000000          0.017         -0.008          0.013
252460600.000000000000000          0.011         -0.005          0.019
252460640.000000000000000          0.020         -0.009          0.007
252460680.000000000000000          0.000          0.000          0.000
252460690.000000000000000         -0.012          0.002         -0.000
252460700.000000000000000         -0.004         -0.001         -0.008
252460720.000000000000000         -0.017          0.009         -0.013
252460740.000000000000000         -0.017          0.004         -0.012
252460750.000000000000000         -0.011         -0.002         -0.006
