                  Time        error x        error y        error z
252725160.000000000000000          0.014         -0.027          0.021
252725170.000000000000000          0.023         -0.033          0.014
252725180.000000000000000          0.014         -0.027          0.020
252725190.000000000000000          0.010         -0.023          0.017
252725200.000000000000000          0.012         -0.024          0.016
252725210.000000000000000          0.009         -0.026          0.023
252725220.000000000000000          0.012         -0.026          0.018
252725230.000000000000000          0.014         -0.024          0.018
252725240.000000000000000          0.014         -0.027          0.029
252725250.000000000000000          0.010         -0.024          0.015
252725260.000000000000000          0.016         -0.024          0.025
252725270.000000000000000          0.026         -0.036          0.037
252725280.000000000000000          0.013         -0.029          0.021
252725290.000000000000000          0.013         -0.023          0.017
252725300.000000000000000          0.001         -0.011          0.007
252725310.000000000000000          0.010         -0.025          0.015
252725320.000000000000000          0.017         -0.031          0.023
252725330.000000000000000          0.017         -0.025          0.017
252725340.000000000000000          0.016         -0.026          0.015
252725350.000000000000000         -0.005         -0.023          0.013
252725360.000000000000000          0.013         -0.024          0.009
252725370.000000000000000          0.018         -0.028          0.018
252725380.000000000000000          0.026         -0.022          0.020
252725390.000000000000000          0.023         -0.022          0.017
252725400.000000000000000          0.018         -0.027          0.017
252725410.000000000000000          0.005         -0.030          0.013
252725420.000000000000000          0.008         -0.029          0.009
252725430.000000000000000          0.015         -0.023          0.015
252725440.000000000000000          0.015         -0.022          0.008
252725450.000000000000000          0.018         -0.028          0.014
252725460.000000000000000          0.014         -0.024          0.012
252725470.000000000000000          0.026         -0.021          0.018
252725480.000000000000000          0.025         -0.020          0.014
252725490.000000000000000          0.013         -0.023          0.010
252725500.000000000000000          0.032         -0.024          0.021
252725510.000000000000000          0.028         -0.023          0.017
252725520.000000000000000          0.022         -0.029          0.015
252725530.000000000000000         -0.016         -0.007          0.003
252725540.000000000000000          0.007         -0.020          0.010
252725550.000000000000000          0.016         -0.024          0.013
252725560.000000000000000          0.012         -0.031          0.014
252725570.000000000000000          0.016         -0.030          0.019
252725580.000000000000000          0.012         -0.021          0.010
252725590.000000000000000          0.016         -0.020          0.007
252725600.000000000000000          0.017         -0.027          0.010
252725610.000000000000000          0.012         -0.022          0.011
252725620.000000000000000          0.009         -0.020          0.010
252725630.000000000000000          0.011         -0.023          0.012
252725640.000000000000000          0.012         -0.024          0.012
252725650.000000000000000          0.019         -0.029          0.014
252725660.000000000000000          0.015         -0.030          0.010
252725670.000000000000000          0.012         -0.025          0.012
252725680.000000000000000          0.010         -0.021          0.019
252725690.000000000000000          0.011         -0.020          0.019
252725700.000000000000000          0.012         -0.025          0.012
252725710.000000000000000          0.020         -0.029          0.012
252725720.000000000000000          0.016         -0.024          0.012
252725730.000000000000000          0.015         -0.024          0.011
252725740.000000000000000          0.017         -0.023          0.019
252725750.000000000000000          0.015         -0.033          0.021
252725760.000000000000000          0.010         -0.022          0.011
252725770.000000000000000          0.017         -0.030          0.004
252725780.000000000000000          0.019         -0.030          0.009
252725790.000000000000000          0.012         -0.025          0.011
252725800.000000000000000          0.028         -0.036          0.016
252725810.000000000000000          0.024         -0.034          0.011
252725820.000000000000000          0.011         -0.023          0.009
252725830.000000000000000          0.011         -0.021          0.014
252725840.000000000000000         -0.002         -0.016          0.013
252725850.000000000000000          0.010         -0.022          0.009
252725860.000000000000000          0.014         -0.029          0.009
252725870.000000000000000          0.006         -0.023          0.009
252725880.000000000000000          0.011         -0.023          0.009
252725890.000000000000000          0.007         -0.024          0.010
252725900.000000000000000          0.006         -0.025          0.010
252725910.000000000000000          0.009         -0.017          0.010
252725920.000000000000000          0.002         -0.014          0.011
252725930.000000000000000          0.016         -0.030          0.007
252725940.000000000000000          0.014         -0.023          0.008
252725950.000000000000000          0.005         -0.017          0.015
252725960.000000000000000          0.004         -0.044          0.012
252725970.000000000000000          0.016         -0.031          0.005
252725980.000000000000000          0.010         -0.015          0.005
252725990.000000000000000          0.019         -0.028          0.003
252726000.000000000000000          0.015         -0.029          0.007
252726010.000000000000000          0.003         -0.022          0.006
252726020.000000000000000          0.013         -0.028          0.005
252726030.000000000000000          0.018         -0.030          0.005
252726040.000000000000000          0.011         -0.017          0.011
252726050.000000000000000          0.011         -0.018          0.009
252726060.000000000000000          0.017         -0.027          0.008
252726070.000000000000000          0.019         -0.037          0.005
252726080.000000000000000          0.021         -0.039          0.004
252726090.000000000000000          0.018         -0.031          0.005
252726100.000000000000000          0.019         -0.037          0.002
252726110.000000000000000          0.017         -0.036          0.002
252726120.000000000000000          0.015         -0.025          0.007
252726130.000000000000000          0.015         -0.021          0.009
252726140.000000000000000          0.006         -0.012          0.009
252726150.000000000000000          0.016         -0.032          0.004
252726160.000000000000000          0.021         -0.033          0.003
252726170.000000000000000          0.020         -0.026          0.008
252726180.000000000000000          0.016         -0.024          0.005
252726190.000000000000000          0.014         -0.030          0.005
252726200.000000000000000          0.021         -0.036          0.002
252726210.000000000000000          0.015         -0.025          0.005
252726220.000000000000000          0.013         -0.021          0.011
252726230.000000000000000          0.009         -0.013          0.013
252726240.000000000000000          0.015         -0.029          0.004
252726250.000000000000000          0.015         -0.026          0.000
252726260.000000000000000          0.014         -0.025          0.004
252726270.000000000000000          0.012         -0.021          0.005
252726280.000000000000000          0.002         -0.015          0.007
252726290.000000000000000          0.015         -0.025          0.005
252726300.000000000000000          0.011         -0.019          0.005
252726310.000000000000000          0.005         -0.004          0.008
252726320.000000000000000          0.008         -0.016          0.008
252726330.000000000000000          0.010         -0.020          0.006
252726340.000000000000000          0.007         -0.020          0.009
252726350.000000000000000          0.019         -0.032          0.003
252726360.000000000000000          0.012         -0.021          0.007
252726370.000000000000000          0.005         -0.015          0.005
252726380.000000000000000          0.012         -0.013          0.007
252726390.000000000000000          0.015         -0.022          0.003
252726400.000000000000000          0.012         -0.020          0.004
252726410.000000000000000          0.007         -0.016          0.007
252726420.000000000000000          0.013         -0.024          0.003
252726430.000000000000000          0.017         -0.031          0.000
252726440.000000000000000          0.020         -0.025          0.000
252726450.000000000000000          0.015         -0.027         -0.001
252726460.000000000000000          0.017         -0.036         -0.013
252726470.000000000000000          0.016         -0.031         -0.008
252726480.000000000000000          0.013         -0.024          0.004
252726490.000000000000000          0.009         -0.024         -0.004
252726500.000000000000000          0.018         -0.014          0.005
252726510.000000000000000          0.013         -0.019          0.003
252726520.000000000000000          0.013         -0.019          0.004
252726530.000000000000000          0.012         -0.020          0.008
252726540.000000000000000          0.014         -0.020          0.003
252726550.000000000000000          0.020         -0.018          0.006
252726560.000000000000000          0.015         -0.020          0.009
252726570.000000000000000          0.015         -0.019          0.002
252726580.000000000000000          0.021         -0.025         -0.003
252726590.000000000000000          0.024         -0.022         -0.001
252726600.000000000000000          0.016         -0.019          0.004
252726610.000000000000000          0.009         -0.016          0.008
252726620.000000000000000          0.013         -0.018          0.010
252726630.000000000000000          0.015         -0.018          0.006
252726640.000000000000000          0.015         -0.012          0.003
252726650.000000000000000          0.018         -0.027         -0.002
252726660.000000000000000          0.014         -0.016          0.007
252726670.000000000000000          0.012          0.006          0.022
252726680.000000000000000          0.024         -0.012          0.008
252726690.000000000000000          0.016         -0.019          0.003
252726700.000000000000000          0.018         -0.024         -0.017
252726710.000000000000000          0.016         -0.018         -0.003
252726720.000000000000000          0.016         -0.015          0.005
252726730.000000000000000          0.019         -0.016          0.007
252726740.000000000000000          0.024         -0.020          0.001
252726750.000000000000000          0.017         -0.016          0.000
252726760.000000000000000          0.017         -0.019          0.001
252726770.000000000000000          0.012         -0.020         -0.002
252726780.000000000000000          0.017         -0.016          0.002
252726790.000000000000000          0.025         -0.025         -0.007
252726800.000000000000000          0.023         -0.022         -0.000
252726810.000000000000000          0.015         -0.016         -0.001
252726820.000000000000000          0.009         -0.015          0.010
252726830.000000000000000          0.014         -0.009          0.010
252726840.000000000000000          0.017         -0.016         -0.005
252726850.000000000000000          0.019         -0.012          0.009
252726860.000000000000000          0.020         -0.019          0.004
252726870.000000000000000          0.016         -0.016          0.005
252726880.000000000000000          0.018         -0.014         -0.011
252726890.000000000000000          0.019         -0.015         -0.008
252726900.000000000000000          0.017         -0.017         -0.004
252726910.000000000000000          0.023         -0.017         -0.005
252726920.000000000000000          0.016         -0.016          0.004
252726930.000000000000000          0.018         -0.018          0.004
252726940.000000000000000          0.010         -0.020          0.024
252726950.000000000000000          0.016         -0.019          0.012
252726960.000000000000000          0.018         -0.017          0.003
252726970.000000000000000          0.026         -0.014         -0.008
252726980.000000000000000          0.026         -0.016         -0.008
252726990.000000000000000          0.019         -0.017          0.008
252727000.000000000000000          0.019         -0.016         -0.007
252727010.000000000000000          0.018         -0.017          0.006
252727020.000000000000000          0.018         -0.016          0.013
252727030.000000000000000          0.020         -0.017          0.010
252727040.000000000000000          0.021         -0.019          0.002
252727050.000000000000000          0.018         -0.015          0.012
252727060.000000000000000          0.022         -0.015         -0.007
252727070.000000000000000          0.022         -0.015         -0.011
252727080.000000000000000          0.018         -0.017          0.010
252727090.000000000000000          0.009         -0.013          0.029
252727100.000000000000000          0.003         -0.014          0.038
252727110.000000000000000          0.019         -0.015          0.009
252727120.000000000000000          0.020         -0.013         -0.006
252727130.000000000000000          0.022         -0.012         -0.012
252727140.000000000000000          0.019         -0.015          0.001
252727150.000000000000000          0.018         -0.013          0.009
252727160.000000000000000          0.021         -0.010          0.002
252727170.000000000000000          0.018         -0.014          0.003
252727180.000000000000000          0.023         -0.018         -0.032
252727190.000000000000000          0.025         -0.015         -0.016
252727200.000000000000000          0.018         -0.015          0.004
252727210.000000000000000          0.014         -0.015          0.025
252727220.000000000000000          0.015         -0.015          0.018
252727230.000000000000000          0.017         -0.015          0.003
252727240.000000000000000          0.024         -0.023          0.010
252727250.000000000000000          0.023         -0.017         -0.008
252727260.000000000000000          0.018         -0.015          0.015
252727270.000000000000000          0.019         -0.014          0.014
252727280.000000000000000          0.018         -0.016          0.020
252727290.000000000000000          0.022         -0.014          0.024
252727300.000000000000000          0.022         -0.017          0.033
252727310.000000000000000          0.024         -0.014          0.023
252727320.000000000000000          0.020         -0.015          0.030
252727330.000000000000000          0.018         -0.017          0.035
252727340.000000000000000          0.010         -0.016          0.044
252727350.000000000000000          0.019         -0.014          0.037
252727360.000000000000000          0.017         -0.017          0.061
252727370.000000000000000          0.022         -0.016          0.042
252727380.000000000000000          0.019         -0.015          0.032
252727390.000000000000000          0.023         -0.013          0.097
252727400.000000000000000          0.022         -0.011          0.071
252727410.000000000000000          0.020         -0.013          0.025
252727420.000000000000000          0.023         -0.017         -0.000
252727430.000000000000000          0.022         -0.016          0.023
252727440.000000000000000          0.020         -0.013          0.030
252727450.000000000000000          0.013         -0.011         -0.007
252727460.000000000000000          0.013         -0.013         -0.011
252727470.000000000000000          0.019         -0.012          0.016
252727480.000000000000000          0.009         -0.017          0.003
252727490.000000000000000          0.010         -0.018         -0.025
252727500.000000000000000          0.019         -0.011          0.011
252727510.000000000000000          0.006         -0.015         -0.014
252727520.000000000000000          0.004         -0.013         -0.013
252727530.000000000000000          0.018         -0.012          0.013
252727540.000000000000000          0.016         -0.012          0.012
252727550.000000000000000          0.015         -0.014         -0.008
252727560.000000000000000          0.017         -0.010          0.014
252727570.000000000000000          0.007         -0.014          0.002
252727580.000000000000000          0.009         -0.012          0.004
252727590.000000000000000          0.016         -0.007          0.012
252727600.000000000000000          0.015         -0.008         -0.000
252727610.000000000000000          0.010         -0.014         -0.008
252727620.000000000000000          0.016         -0.009          0.006
252727630.000000000000000          0.012         -0.007         -0.017
252727640.000000000000000          0.003          0.001         -0.020
252727650.000000000000000          0.016         -0.005          0.014
252727660.000000000000000          0.013         -0.005         -0.004
252727670.000000000000000          0.015          0.001          0.028
252727680.000000000000000          0.013         -0.007          0.019
252727690.000000000000000         -0.003         -0.018         -0.050
252727700.000000000000000          0.010         -0.011          0.012
252727710.000000000000000          0.013         -0.007          0.020
252727720.000000000000000          0.019         -0.004         -0.005
252727730.000000000000000          0.016         -0.004          0.015
252727740.000000000000000          0.012         -0.006          0.021
252727750.000000000000000          0.011         -0.014         -0.010
252727760.000000000000000          0.006         -0.018          0.005
252727770.000000000000000          0.012         -0.007          0.018
252727780.000000000000000          0.022         -0.006          0.019
252727790.000000000000000          0.016         -0.005          0.033
252727800.000000000000000          0.013         -0.007          0.019
252727810.000000000000000          0.008          0.002          0.020
252727820.000000000000000          0.008         -0.004          0.029
252727830.000000000000000          0.006          0.002          0.030
252727840.000000000000000         -0.000          0.005          0.006
252727850.000000000000000          0.004          0.005          0.005
252727860.000000000000000          0.003          0.000          0.027
252727870.000000000000000          0.003         -0.004          0.033
252727880.000000000000000         -0.002         -0.005          0.021
252727890.000000000000000         -0.000         -0.002          0.012
252727900.000000000000000         -0.006         -0.004          0.020
252727910.000000000000000         -0.006         -0.002          0.013
252727920.000000000000000          0.000         -0.002          0.016
252727930.000000000000000         -0.000         -0.000          0.014
252727940.000000000000000         -0.003         -0.001          0.012
252727950.000000000000000         -0.003          0.000          0.016
252727960.000000000000000         -0.000         -0.000          0.025
252727970.000000000000000         -0.002         -0.002          0.021
252727980.000000000000000         -0.004          0.001          0.015
252727990.000000000000000          0.004          0.000          0.009
252728000.000000000000000         -0.005         -0.002          0.013
252728010.000000000000000         -0.004         -0.000          0.016
252728020.000000000000000         -0.006          0.005          0.014
252728030.000000000000000          0.002         -0.006          0.029
252728040.000000000000000         -0.003          0.000          0.014
252728050.000000000000000          0.001         -0.007          0.019
252728060.000000000000000          0.002         -0.004          0.010
252728070.000000000000000         -0.002         -0.001          0.016
252728080.000000000000000          0.001         -0.005          0.016
252728090.000000000000000         -0.004         -0.005          0.023
252728100.000000000000000         -0.003         -0.008          0.017
252728110.000000000000000          0.000         -0.014          0.016
252728120.000000000000000         -0.001         -0.014          0.021
252728130.000000000000000         -0.004         -0.005          0.019
252728140.000000000000000         -0.003          0.017          0.014
252728150.000000000000000         -0.000          0.013          0.019
252728160.000000000000000         -0.005         -0.001          0.016
252728170.000000000000000         -0.009          0.002          0.010
252728180.000000000000000         -0.007         -0.003          0.019
252728190.000000000000000         -0.005         -0.002          0.019
252728200.000000000000000         -0.006         -0.019          0.022
252728210.000000000000000         -0.002         -0.020          0.031
252728220.000000000000000         -0.004         -0.001          0.022
252728230.000000000000000          0.003         -0.012          0.034
252728240.000000000000000          0.005         -0.015          0.032
252728250.000000000000000         -0.004         -0.005          0.026
252728260.000000000000000         -0.001         -0.010          0.022
252728270.000000000000000         -0.003         -0.006          0.023
252728280.000000000000000         -0.004         -0.001          0.023
252728290.000000000000000         -0.007         -0.004          0.021
252728300.000000000000000         -0.002         -0.002          0.016
252728310.000000000000000         -0.006         -0.000          0.022
252728320.000000000000000          0.002         -0.001          0.028
252728330.000000000000000         -0.001         -0.014          0.033
252728340.000000000000000         -0.005          0.000          0.025
252728350.000000000000000         -0.001         -0.004          0.024
252728360.000000000000000         -0.001         -0.011          0.025
252728370.000000000000000         -0.006         -0.000          0.026
252728380.000000000000000         -0.004         -0.004          0.027
252728390.000000000000000         -0.011         -0.008          0.035
252728400.000000000000000         -0.010          0.006          0.026
252728410.000000000000000         -0.007          0.007          0.023
252728420.000000000000000         -0.007          0.021          0.014
252728430.000000000000000         -0.007         -0.001          0.029
252728440.000000000000000         -0.013          0.010          0.022
252728450.000000000000000         -0.014          0.010          0.025
252728460.000000000000000         -0.008         -0.000          0.032
252728470.000000000000000         -0.003         -0.014          0.037
252728480.000000000000000         -0.004         -0.006          0.041
252728490.000000000000000         -0.008          0.003          0.029
252728500.000000000000000         -0.009          0.014          0.027
252728510.000000000000000         -0.008          0.012          0.031
252728520.000000000000000         -0.007          0.003          0.028
252728530.000000000000000         -0.011         -0.005          0.028
252728540.000000000000000         -0.011         -0.002          0.026
252728550.000000000000000         -0.009          0.005          0.030
252728560.000000000000000         -0.005          0.011          0.029
252728570.000000000000000         -0.003          0.002          0.031
252728580.000000000000000         -0.007          0.001          0.029
252728590.000000000000000         -0.012          0.018          0.029
252728600.000000000000000         -0.010          0.011          0.031
252728610.000000000000000         -0.009          0.004          0.030
252728620.000000000000000         -0.007         -0.001          0.032
252728630.000000000000000         -0.008          0.016          0.032
252728640.000000000000000         -0.005          0.005          0.029
252728650.000000000000000         -0.003          0.002          0.029
252728660.000000000000000         -0.004          0.006          0.027
252728670.000000000000000         -0.008          0.023          0.029
252728680.000000000000000         -0.007          0.017          0.036
252728690.000000000000000         -0.008          0.019          0.035
252728700.000000000000000         -0.010          0.016          0.026
252728710.000000000000000         -0.012          0.009          0.028
252728720.000000000000000         -0.016          0.012          0.028
252728730.000000000000000         -0.010          0.019          0.027
252728740.000000000000000         -0.002          0.031          0.028
252728750.000000000000000         -0.005          0.028          0.029
252728760.000000000000000         -0.010          0.026          0.029
252728770.000000000000000         -0.010          0.024          0.031
252728780.000000000000000         -0.006          0.023          0.034
252728790.000000000000000         -0.006          0.021          0.029
252728800.000000000000000         -0.010          0.035          0.022
252728810.000000000000000         -0.018          0.042          0.021
252728820.000000000000000         -0.008          0.027          0.030
252728830.000000000000000         -0.006          0.027          0.037
252728840.000000000000000          0.000          0.023          0.035
252728850.000000000000000         -0.004          0.018          0.029
252728860.000000000000000         -0.002          0.000          0.029
252728870.000000000000000          0.002          0.004          0.029
252728880.000000000000000         -0.008          0.025          0.030
252728890.000000000000000         -0.002          0.043          0.033
252728900.000000000000000         -0.001          0.040          0.033
252728910.000000000000000         -0.009          0.027          0.031
252728920.000000000000000         -0.022          0.024          0.024
252728930.000000000000000          0.003          0.013          0.021
252728940.000000000000000          0.010          0.006          0.029
252728950.000000000000000          0.034         -0.023          0.027
252728960.000000000000000          0.023         -0.008          0.024
252728970.000000000000000          0.011          0.010          0.029
252728980.000000000000000         -0.016          0.049          0.031
252728990.000000000000000          0.017          0.015          0.027
252729000.000000000000000          0.021         -0.001          0.029
252729010.000000000000000          0.026         -0.010          0.018
252729020.000000000000000          0.023         -0.000          0.019
252729030.000000000000000          0.023         -0.002          0.026
252729040.000000000000000          0.031         -0.009          0.026
252729050.000000000000000          0.026         -0.004          0.029
252729060.000000000000000          0.026         -0.007          0.026
252729070.000000000000000          0.027         -0.005          0.025
252729080.000000000000000          0.027          0.001          0.028
252729090.000000000000000          0.026         -0.005          0.026
252729100.000000000000000          0.028          0.007          0.027
252729110.000000000000000          0.021          0.024          0.025
252729120.000000000000000          0.023         -0.002          0.026
252729130.000000000000000         -0.001          0.006          0.028
252729140.000000000000000          0.008          0.001          0.028
252729150.000000000000000          0.024         -0.001          0.026
252729160.000000000000000          0.021         -0.008          0.023
252729170.000000000000000          0.019         -0.007          0.022
252729180.000000000000000          0.023         -0.001          0.025
252729190.000000000000000          0.023          0.005          0.031
252729200.000000000000000          0.020          0.004          0.029
252729210.000000000000000          0.023         -0.000          0.028
252729220.000000000000000          0.018         -0.003          0.029
252729230.000000000000000          0.019         -0.000          0.033
252729240.000000000000000          0.021          0.003          0.029
252729250.000000000000000          0.017         -0.009          0.028
252729260.000000000000000          0.017          0.005          0.029
252729270.000000000000000          0.020          0.005          0.031
252729280.000000000000000          0.022          0.004          0.025
252729290.000000000000000          0.022          0.003          0.022
252729300.000000000000000          0.021          0.005          0.030
252729310.000000000000000          0.031         -0.015          0.018
252729320.000000000000000          0.029         -0.013          0.021
252729330.000000000000000          0.019          0.005          0.033
252729340.000000000000000          0.018          0.009          0.040
252729350.000000000000000          0.019          0.002          0.040
252729360.000000000000000          0.019          0.006          0.033
252729370.000000000000000          0.030         -0.003          0.019
252729380.000000000000000          0.025          0.002          0.026
252729390.000000000000000          0.018          0.006          0.031
252729400.000000000000000          0.021          0.006          0.041
252729410.000000000000000          0.014          0.006          0.042
252729420.000000000000000          0.017          0.006          0.030
252729430.000000000000000          0.017          0.009          0.021
252729440.000000000000000          0.021          0.004          0.023
252729450.000000000000000          0.020          0.006          0.033
252729460.000000000000000          0.026          0.001          0.028
252729470.000000000000000          0.022          0.005          0.027
252729480.000000000000000          0.019          0.003          0.028
252729490.000000000000000          0.017          0.000          0.030
252729500.000000000000000          0.020          0.003          0.031
252729510.000000000000000          0.018          0.008          0.033
252729520.000000000000000          0.017          0.009          0.030
252729530.000000000000000          0.024          0.000          0.032
252729540.000000000000000          0.017          0.008          0.040
252729550.000000000000000          0.022         -0.003          0.041
252729560.000000000000000          0.023         -0.004          0.030
252729570.000000000000000          0.019          0.005          0.043
252729580.000000000000000          0.016          0.008          0.020
252729590.000000000000000          0.016          0.011          0.023
252729600.000000000000000          0.015          0.011          0.029
252729610.000000000000000          0.011          0.012          0.009
252729620.000000000000000          0.024          0.004          0.022
252729630.000000000000000          0.015          0.014          0.026
252729640.000000000000000          0.023          0.003          0.022
252729650.000000000000000          0.019          0.009          0.008
252729660.000000000000000          0.015          0.015          0.022
252729670.000000000000000          0.011          0.014          0.043
252729680.000000000000000          0.014          0.008          0.027
252729690.000000000000000          0.015          0.017          0.019
252729700.000000000000000          0.018          0.022          0.005
252729710.000000000000000          0.020          0.020         -0.012
252729720.000000000000000          0.014          0.016          0.025
252729730.000000000000000          0.013          0.016          0.042
252729740.000000000000000          0.015          0.015          0.036
252729750.000000000000000          0.015          0.017          0.022
252729760.000000000000000          0.016          0.021          0.033
252729770.000000000000000          0.011          0.019          0.029
252729780.000000000000000          0.015          0.016          0.025
252729790.000000000000000          0.017          0.016          0.018
252729800.000000000000000          0.015          0.020          0.010
252729810.000000000000000          0.016          0.016          0.023
252729820.000000000000000          0.018          0.014          0.020
252729830.000000000000000          0.018          0.015          0.028
252729840.000000000000000          0.016          0.016          0.024
252729850.000000000000000          0.018          0.020          0.036
252729860.000000000000000          0.015          0.017          0.028
252729870.000000000000000          0.014          0.016          0.020
252729880.000000000000000          0.014          0.016          0.029
252729890.000000000000000          0.011          0.018          0.016
252729900.000000000000000          0.015          0.018          0.019
252729910.000000000000000          0.010          0.021          0.049
252729920.000000000000000          0.015          0.017          0.028
252729930.000000000000000          0.014          0.017          0.027
252729940.000000000000000          0.015          0.022          0.015
252729950.000000000000000          0.016          0.023          0.038
252729960.000000000000000          0.015          0.017          0.020
252729970.000000000000000          0.016          0.019          0.009
252729980.000000000000000          0.020          0.021          0.014
252729990.000000000000000          0.016          0.017          0.021
252730000.000000000000000          0.015          0.019          0.053
252730010.000000000000000          0.012          0.017          0.032
252730020.000000000000000          0.016          0.018          0.022
252730030.000000000000000          0.014          0.011         -0.002
252730040.000000000000000          0.016          0.016          0.004
252730050.000000000000000          0.016          0.019          0.023
252730060.000000000000000          0.014          0.020          0.018
252730070.000000000000000          0.014          0.021          0.013
252730080.000000000000000          0.015          0.017          0.025
252730090.000000000000000          0.016          0.018          0.026
252730100.000000000000000          0.016          0.020          0.041
252730110.000000000000000          0.015          0.018          0.029
252730120.000000000000000          0.014          0.020          0.015
252730130.000000000000000          0.020          0.017          0.012
252730140.000000000000000          0.015          0.016          0.022
252730150.000000000000000          0.014          0.018          0.018
252730160.000000000000000          0.013          0.019          0.009
252730170.000000000000000          0.015          0.017          0.024
252730180.000000000000000          0.016          0.013          0.037
252730190.000000000000000          0.017          0.015          0.027
252730200.000000000000000          0.014          0.015          0.021
252730210.000000000000000          0.012          0.017          0.029
252730220.000000000000000          0.013          0.015          0.004
252730230.000000000000000          0.014          0.015          0.030
252730240.000000000000000          0.014          0.012          0.038
252730250.000000000000000          0.019         -0.003          0.054
252730260.000000000000000          0.014          0.016          0.024
252730270.000000000000000          0.014          0.018          0.024
252730280.000000000000000          0.010          0.020          0.027
252730290.000000000000000          0.014          0.015          0.033
252730300.000000000000000          0.013          0.011          0.012
252730310.000000000000000          0.010          0.018          0.038
252730320.000000000000000          0.014          0.017          0.031
252730330.000000000000000          0.015          0.015          0.012
252730340.000000000000000          0.013          0.020          0.050
252730350.000000000000000          0.014          0.015          0.027
252730360.000000000000000          0.011          0.014          0.029
252730370.000000000000000          0.011          0.008          0.032
252730380.000000000000000          0.016          0.014          0.028
252730390.000000000000000          0.014          0.015          0.010
252730400.000000000000000          0.010          0.017          0.020
252730410.000000000000000          0.014          0.016          0.026
252730420.000000000000000          0.014          0.019          0.023
252730430.000000000000000          0.014          0.021          0.020
252730440.000000000000000          0.014          0.016          0.029
252730450.000000000000000          0.024          0.013          0.034
252730460.000000000000000          0.026          0.015          0.047
252730470.000000000000000          0.013          0.015          0.032
252730480.000000000000000          0.005          0.016          0.037
252730490.000000000000000          0.007          0.018          0.040
252730500.000000000000000          0.014          0.016          0.033
252730510.000000000000000          0.012          0.014          0.001
252730520.000000000000000          0.024          0.015         -0.006
252730530.000000000000000          0.012          0.017          0.035
252730540.000000000000000          0.023          0.020         -0.007
252730550.000000000000000          0.018          0.006          0.007
252730560.000000000000000          0.019          0.005          0.009
252730570.000000000000000          0.023         -0.002          0.003
252730580.000000000000000          0.020          0.005          0.009
252730620.000000000000000          0.011          0.024          0.028
252730630.000000000000000          0.019          0.011          0.016
252730640.000000000000000          0.020          0.009          0.013
252730650.000000000000000          0.016          0.007          0.017
252730660.000000000000000          0.017          0.013          0.019
252730670.000000000000000          0.017          0.012          0.024
252730680.000000000000000          0.017          0.010          0.018
252730690.000000000000000          0.015          0.016          0.013
252730700.000000000000000          0.019          0.019          0.013
252730710.000000000000000          0.018          0.011          0.015
252730720.000000000000000          0.024          0.004          0.018
252730730.000000000000000          0.023          0.012          0.019
252730740.000000000000000          0.018          0.012          0.015
252730750.000000000000000          0.003          0.022          0.002
252730760.000000000000000          0.000          0.028          0.001
252730770.000000000000000          0.018          0.010          0.017
252730780.000000000000000          0.024         -0.000          0.023
252730790.000000000000000          0.021          0.011          0.014
252730800.000000000000000          0.016          0.014          0.015
252730810.000000000000000          0.022          0.003          0.018
252730820.000000000000000          0.027          0.002          0.018
252730830.000000000000000          0.021          0.006          0.016
252730840.000000000000000          0.011          0.008          0.013
252730850.000000000000000          0.012          0.009          0.010
252730860.000000000000000          0.019          0.007          0.016
252730870.000000000000000          0.023          0.017          0.017
252730880.000000000000000          0.018          0.023          0.018
252730890.000000000000000          0.018          0.011          0.014
252730900.000000000000000          0.026         -0.033          0.024
252730910.000000000000000          0.028         -0.033          0.028
252730920.000000000000000          0.024         -0.005          0.019
252730930.000000000000000          0.016          0.007          0.012
252730940.000000000000000          0.018         -0.002          0.015
252730950.000000000000000          0.024         -0.003          0.018
252730960.000000000000000          0.029         -0.005          0.021
252730970.000000000000000          0.024         -0.004          0.021
252730980.000000000000000          0.021          0.003          0.015
252730990.000000000000000          0.017          0.013          0.009
252731000.000000000000000          0.017          0.013          0.005
252731010.000000000000000          0.023         -0.002          0.016
252731020.000000000000000          0.027         -0.017          0.025
252731030.000000000000000          0.023         -0.021          0.024
252731040.000000000000000          0.022          0.001          0.016
252731050.000000000000000          0.016          0.022          0.010
252731060.000000000000000          0.020          0.019          0.011
252731070.000000000000000          0.023          0.003          0.014
252731080.000000000000000          0.008          0.018          0.013
252731090.000000000000000          0.002          0.030          0.011
252731100.000000000000000          0.023         -0.001          0.016
252731110.000000000000000          0.029         -0.010          0.020
252731120.000000000000000          0.029         -0.019          0.026
252731130.000000000000000          0.025         -0.005          0.018
252731140.000000000000000          0.025          0.006          0.014
252731150.000000000000000          0.020          0.002          0.018
252731160.000000000000000          0.023         -0.005          0.019
252731170.000000000000000          0.018          0.012          0.008
252731180.000000000000000          0.023          0.006          0.007
252731190.000000000000000          0.023         -0.005          0.018
252731200.000000000000000          0.013          0.007          0.015
252731210.000000000000000          0.021         -0.008          0.017
252731220.000000000000000          0.023         -0.002          0.017
252731230.000000000000000          0.015          0.006          0.015
252731240.000000000000000          0.015          0.002          0.015
252731250.000000000000000          0.024         -0.004          0.016
252731260.000000000000000          0.025         -0.008          0.016
252731270.000000000000000          0.028         -0.011          0.017
252731280.000000000000000          0.023         -0.002          0.016
252731290.000000000000000          0.028         -0.010          0.020
252731300.000000000000000          0.025         -0.016          0.020
