                  Time        error x        error y        error z
252797530.000000000000000         29.860         12.945       -228.431
252797540.000000000000000         31.938         13.897       -246.638
252797550.000000000000000         34.087         14.888       -265.793
252797560.000000000000000         36.252         15.907       -285.309
252797570.000000000000000         38.387         16.893       -304.706
252797580.000000000000000          0.000          0.000          0.000
252797590.000000000000000         97.210        104.407      -2344.903
252797600.000000000000000         91.130         99.182      -2222.205
252797610.000000000000000         84.488         93.522      -2091.220
252797620.000000000000000         77.306         87.499      -1954.268
252797630.000000000000000         69.625         81.213      -1813.497
252797640.000000000000000          0.000          0.000          0.000
252797650.000000000000000         -0.707          9.505       -230.608
252797660.000000000000000         -1.063         10.186       -248.938
